No,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
350,RMLS,1800,1800 Prosperity Rd,Prosperity,55109,MN,MAPW - Maplewood,231000,4/12/2017 0:00,209900,Exclusive Right,209900,1310,"",E1,100x124x110x130,622 - North St Paul-Maplewood,2,4/24/2017 0:00,2,8x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Amusement Room, Work Shop","",Main,No,"",2,Detached Garage,1310,2920,Main,11x17,2920,2016,2008,"",1951,Residential-Single,(SF) One Story,0.28,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","",Main Level,15x25,Vinyl,Main,Main,8x9,Informal Dining Room,"Full, Finished (Livable), Drain Tiled, Sump Pump",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",10x12,Main,10x10,Main,9x10,Main,"","",3,698,"",0,Unknown,0
351,RMLS,1674,"1674 Village Trl E, 2",Village,55109,MN,MAPW - Maplewood,210000,3/17/2017 0:00,209900,Exclusive Right,209900,964,None,E3,None,622 - North St Paul-Maplewood,3,3/31/2017 0:00,1,16x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Pitched, Age Over 8 Years",Main,No,None,3,"Attached Garage, Tuckunder, Insulated Garage, Driveway - Asphalt, Garage Door Opener",1928,1,Main,18x15,1,2017,2038,2,2007,Residential-Single,(TH) Side x Side,0.06,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","","","Shakes, Metal, Vinyl, Brick/Stone","",Main,14x12,"Eat In Kitchen, Kitchen/Dining Room","Finished (Livable), Day/Lookout Windows, Poured Concrete",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, 3/4 Master, Full Basement",16x11,Upper,12x10,Upper,11x9,Upper,11x10,Lower,4,110,"",275,No,0
352,RMLS,898,898 New Century Blvd S,New Century,55119,MN,MAPW - Maplewood,207500,8/3/2017 0:00,209997,Exclusive Right,215000,720,None,B2,Common,622 - North St Paul-Maplewood,53,10/13/2017 0:00,0,12x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Loft, Recreation Room","Asphalt Shingles, Age Over 8 Years",Main,No,None,26,"Attached Garage, Tuckunder, Insulated Garage, Driveway - Asphalt, Garage Door Opener",1439,2636,Main,12x10,2636,2017,1689,"",2002,Residential-Multi-Family,(TH) Side x Side,0.05,Central,"Range, Cooktop, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Main Level,"","Metal, Vinyl, Brick/Stone","",Main,12x9,Kitchen/Dining Room,None,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",13x12,Upper,12x10,Upper,"","","","",2,250,Not Assumable,240,Unknown,0
353,RMLS,207,207 Bellwood Ave,Bellwood,55117,MN,MAPW - Maplewood,197500,7/25/2017 0:00,210000,Exclusive Right,210000,888,"",B1,80x131,623 - Roseville,85,10/18/2017 0:00,0,12x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,"",85,"Detached Garage, Driveway - Concrete",888,1978,Main,20x11,2558,2017,1388,"",1956,Residential-Single,(SF) One Story,0.24,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,21x14,Stucco,Lower,Main,12x9,Living/Dining Room,"Walkout, Full, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",13x9,Main,11x9,Main,11x9,Lower,"","",3,500,Not Assumable,0,Yes,3480.03
354,RMLS,1948,1948 Kennard St,Kennard,55109,MN,MAPW - Maplewood,216500,7/15/2017 0:00,210000,Exclusive Right,210000,1040,"",E1,79X150,622 - North St Paul-Maplewood,17,8/1/2017 0:00,0,20 x  9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","",Main,No,"",17,Detached Garage,1040,2468,Main,20 x 14,2468,2016,1640,"",1960,Residential-Single,(SF) One Story,0.27,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer","",Family Room,15 x 23,"Stucco, Brick/Stone",Lower,"","",Eat In Kitchen,"Walkout, Full, Finished (Livable), Day/Lookout Windows, Egress Windows",1,0,0,1,SF,2,"1/2 Basement, Rough In, Basement",11 x 12,Main,10 x 12,Main,11 x 12,Main,10 x 13,Lower,4,600,"",0,No,0
355,RMLS,2635,2635 Margaret Ave E,Margaret,55119,MN,MAPW - Maplewood,222000,11/1/2017 0:00,212400,Exclusive Right,212400,1580,"",B3,119x110,622 - North St Paul-Maplewood,13,11/14/2017 0:00,1,13x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Walk-In Closet, Mud Room, Deck, Laundry",Asphalt Shingles,Main,No,"",13,Attached Garage,1580,3332,Main,20x13,3332,2017,1580,"",2006,Residential-Single,(SF) One Story,0.82,Central,"Range, Microwave, Refrigerator, Dryer","","","",Vinyl,Lower,Main,13x11,"Informal Dining Room, Kitchen/Dining Room","Walkout, Full, Day/Lookout Windows, Egress Windows, Concrete Block, Unfinished",2,0,0,0,SF,2,"Main Floor Full Bath, Full Master, Master Walk-Thru, Basement, Rough In",17x14,Main,14x13,Main,13x12,Main,"","",3,0,"",0,Unknown,0
356,RMLS,1240,"1240 County Road D E, 1",County Road D,55109,MN,MAPW - Maplewood,210000,9/28/2017 0:00,214900,Exclusive Right,214900,840,"",D3,Common,622 - North St Paul-Maplewood,21,10/19/2017 0:00,1,12x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,Main,No,"",21,"Attached Garage, Insulated Garage, Heated Garage, Underground Garage, Driveway - Asphalt, Garage Door Opener",1643,2554,Main,13x11,2554,2017,1643,1,2006,Residential-Single,(TH) Side x Side,0.05,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","",Main Level,13x11,"Metal, Vinyl, Brick/Stone",Main,Main,13x11,Separate/Formal Dining Room,None,2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Separate Tub & Shower",16x14,Upper,12x11,Upper,"","","","",2,0,"",300,Unknown,0
357,RMLS,2645,2645 New Century Pl E,New Century,55119,MN,MAPW - Maplewood,215000,7/14/2017 0:00,214900,Exclusive Right,214900,723,"",B2,Common,622 - North St Paul-Maplewood,33,9/8/2017 0:00,0,11x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Great Room, Laundry, Loft, Porch","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,"",33,"Attached Garage, Tuckunder",1446,2446,Main,11x9,2446,2017,1598,"",2005,Residential-Single,(TH) Side x Side,0,Central,"Range, Microwave, Dishwasher, Refrigerator, Disposal","",Main Level,"","Metal, Vinyl, Brick/Stone","",Main,11x6,Living/Dining Room,None,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",14x11,Upper,11x10,Upper,"","","","",2,152,"",230,Unknown,0
358,RMLS,1683,"1683 Village Trl E, 513",Village,55109,MN,MAPW - Maplewood,211000,6/30/2017 0:00,214900,Exclusive Right,214900,915,None,E3,common,622 - North St Paul-Maplewood,16,8/15/2017 0:00,0,16x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Loft, Laundry","Asphalt Shingles, Pitched",Main,No,None,16,"Attached Garage, Tuckunder, Insulated Garage, Driveway - Asphalt, Garage Door Opener",1863,2642,Main,18x15,2642,2017,2028,513,2007,Residential-Single,(TH) Side x Side,0.06,Central,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal","",Loft,"","Metal, Vinyl, Brick/Stone","",Main,14x12,"Separate/Formal Dining Room, Eat In Kitchen","Walkout, Full, Egress Windows, Concrete Block",1,1,0,0,SF,2,"Main Floor 1/2 Bath, Full Master, Master Walk-Thru",16x11,Upper,12x10,Upper,13x11,Lower,"","",3,165,Not Assumable,280,No,0
359,RMLS,949,949 Evar St N,Evar,55119,MN,MAPW - Maplewood,220000,5/18/2017 0:00,214900,Exclusive Right,214900,812,"",B3,78x130x78x129,622 - North St Paul-Maplewood,7,5/25/2017 0:00,0,12x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age Over 8 Years",Main,No,"",7,"Detached Garage, Driveway - Concrete, Driveway - Asphalt, Garage Door Opener",1250,2240,Main,12x19,2240,2016,1250,"",1941,Residential-Single,(SF) One 1/2 Stories,0.24,Central,"Range, Microwave, Refrigerator, Washer, Dryer","","","",Vinyl,"",Main,6x10,Kitchen/Dining Room,Full,2,0,0,0,SF,2,"Main Floor Full Bath, Upper Level Full Bath",13x9,Main,11x9,Main,13x20,Upper,"","",3,0,"",0,No,0
360,RMLS,184,184 Skillman Ave E,Skillman,55117,MN,MAPW - Maplewood,218000,5/5/2017 0:00,214900,Exclusive Right,214900,764,Chain Link,B1,75x138,623 - Roseville,3,5/30/2017 0:00,0,13x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room, Laundry",Asphalt Shingles,Main,No,"",3,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1244,1686,Main,15x12,1686,2017,1604,"",1954,Residential-Single,(SF) One 1/2 Stories,0.24,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Lower Level,26x11,Metal,Lower,"","",Eat In Kitchen,"Full, Partial Finished, Concrete Block",1,1,0,0,SF,2,"Main Floor Full Bath, 1/2 Basement",11x11,Main,11x9,Main,30x11,Upper,"","",3,360,"",0,Unknown,0
361,RMLS,83,83 Mayhill Rd N,Mayhill,55119,MN,MAPW - Maplewood,200000,4/21/2017 0:00,214900,Exclusive Right,214900,1040,"",B4,63x155,622 - North St Paul-Maplewood,2,5/2/2017 0:00,0,21x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Patio","Asphalt Shingles, Age Over 8 Years",Main,No,None,2,"Detached Garage, Driveway - Asphalt, Garage Door Opener",1040,2580,Main,17x12,2580,2017,1540,"",1959,Residential-Single,(SF) One Story,0.23,Central,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal","","Main Level, Lower Level",23x22,Shakes,Lower,"","","Informal Dining Room, Eat In Kitchen","Full, Finished (Livable), Drain Tiled, Sump Pump, Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",13x12,Main,12x10,Main,10x9,Main,"","",3,500,Not Assumable,0,No,0
362,RMLS,2654,2654 Van Dyke St,Van Dyke,55109,MN,MAPW - Maplewood,220000,3/31/2017 0:00,214900,Exclusive Right,214900,1056,Wood,A3,90x180,622 - North St Paul-Maplewood,3,4/3/2017 0:00,0,15x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,Main,No,"",3,Attached Garage,1056,2530,Main,18x15,2530,2017,1867,"",1966,Residential-Single,(SF) One Story,0.37,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer, Washer","",Lower Level,44x11,Shakes,Lower,Main,10x10,"","Full, Partial Finished, Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",13x10,Main,10x10,Main,10x9,Main,"","",3,811,"",0,No,0
363,RMLS,1240,"1240 County Road D E, 10",County Road D,55109,MN,MAPW - Maplewood,214950,10/4/2017 0:00,214950,Exclusive Right,218000,838,"",D3,0x0,622 - North St Paul-Maplewood,37,11/10/2017 0:00,1,13x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Loft, Laundry, Foyer",Asphalt Shingles,Main,No,None,25,"Attached Garage, Insulated Garage, Heated Garage, Underground Garage, Driveway - Asphalt, Garage Door Opener",1679,2206,Main,22x14,2206,2017,1679,10,2006,Residential-Single,(TH) Side x Side,0.05,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Water Softener - Owned, Disposal","","","","Metal, Vinyl","",Main,12x12,Kitchen/Dining Room,None,2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Full Master",14x11,Upper,12x11,Upper,"","","","",2,0,"",300,No,0
364,RMLS,2698,2698 Pinkspire Ln E,Pinkspire,55119,MN,MAPW - Maplewood,205000,10/25/2017 0:00,214997,Exclusive Right,214997,724,None,C2,Common,622 - North St Paul-Maplewood,45,12/20/2017 0:00,1,13x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,Main,No,None,45,"Attached Garage, Tuckunder, Driveway - Asphalt, Garage Door Opener",1448,2536,Main,17x15,2536,2017,1748,"",2002,Residential-Single,(TH) Side x Side,0.05,Central,"Cooktop, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal","",Main Level,"",Vinyl,"",Main,13x12,"Informal Dining Room, Eat In Kitchen","Partial, Finished (Livable), Egress Windows",1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",14x12,Upper,12x10,Upper,12x11,Lower,"","",3,300,Not Assumable,240,Unknown,0
365,RMLS,1762,1762 Edgerton St,Edgerton,55117,MN,MAPW - Maplewood,212000,9/1/2017 0:00,215000,Exclusive Right,215000,1092,Privacy,C1,109x72x49x80x50,623 - Roseville,13,9/19/2017 0:00,0,11x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry","Asphalt Shingles, Age 8 Years or Less",Main,No,None,13,Tuckunder,1308,2180,Main,13x12,2180,2017,1308,"",1930,Residential-Single,(SF) One 1/2 Stories,0.2,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Main Level,"",Metal,"",Main,8x12,"Kitchen/Dining Room, Living/Dining Room","Walkout, Full, Concrete Block",1,1,0,0,SF,2,"Main Floor Full Bath, 1/2 Basement",10x13,Main,10x14,Upper,11x14,Upper,11x11,Upper,4,0,Not Assumable,0,Unknown,0
366,RMLS,1969,1969 Jackson St,Jackson,55117,MN,MAPW - Maplewood,219000,5/4/2017 0:00,217000,Exclusive Right,217000,1268,"Chain Link, Partial",B1,80x125,623 - Roseville,33,6/6/2017 0:00,1,14x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Recreation Room, Deck","Asphalt Shingles, Pitched, Age Over 8 Years",Main,No,"",33,"Detached Garage, Driveway - Asphalt, Garage Door Opener",1268,2448,Main,18x12,2448,2017,1724,"",1954,Residential-Single,(SF) One Story,0.23,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Main Level,18x16,Metal,Main,"","",Kitchen/Dining Room,"Full, Partial Finished, Day/Lookout Windows, Concrete Block",1,1,0,0,SF,2,"Main Floor Full Bath, 1/2 Basement",12x11,Main,11x10,Main,11x10,Main,"","",3,456,"",0,Unknown,0
367,RMLS,1272,1272 Myrtle St N,Myrtle,55119,MN,MAPW - Maplewood,215000,7/28/2017 0:00,218000,Exclusive Right,230000,988,"Wood, Chain Link",B2,116x130,622 - North St Paul-Maplewood,80,10/16/2017 0:00,1,11 x 10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Utility Room",Asphalt Shingles,Main,No,"",14,"Attached Garage, Insulated Garage",988,3088,Main,14 x 13,3088,2016,1488,"",1996,Residential-Single,(SF) One Story,0.35,Central,"Range, Cooktop, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator","",Lower Level,21 x 14,"Metal, Vinyl",Lower,Main,11 x 9,"","Walkout, Full, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",12 x 12,Main,12 x 10,Main,15 x 14,Lower,"","",3,500,"",0,No,0
368,RMLS,1971,1971 Stanich Ct,Stanich,55109,MN,MAPW - Maplewood,210800,10/16/2017 0:00,219000,Exclusive Right,229900,1070,"",A4,76x152,622 - North St Paul-Maplewood,50,12/5/2017 0:00,1,15 x 10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom,","",Upper,No,"",35,"Attached Garage, Driveway - Asphalt",1119,2898,Upper,13 x 22,2898,2017,2009,"",1978,Residential-Single,(SF) Split Entry (Bi-Level),0.27,Central,"","","Lower Level, Family Room",24 x 24,Fiber Board,Lower,Upper,11 x 10,"Breakfast Area, Kitchen/Dining Room","Full, Finished (Livable), Day/Lookout Windows, Concrete Block",1,0,0,0,SF,1,"Upper Level Full Bath , Rough In",11 x 13,Upper,10 x 12.6,Upper,17 x 14,Lower,"","",3,890,"",0,Unknown,0
369,RMLS,1708,1708 Stanich Pl,Stanich,55109,MN,MAPW - Maplewood,229000,8/14/2017 0:00,219000,Exclusive Right,219000,1142,"",A1,75 X 134,622 - North St Paul-Maplewood,17,8/31/2017 0:00,1,14 X 11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Family Room","Asphalt Shingles, Pitched",Main,No,"",17,"Detached Garage, Insulated Garage, Heated Garage, Driveway - Asphalt, Garage Door Opener",1221,3104,Main,15 X 11,3104,2017,2121,"",1954,Residential-Single,(SF) One Story,0.23,Central,"Range, Microwave, Dishwasher, Refrigerator","","Main Level, Lower Level, 2 or More, Family Room",17 X 10,"Metal, Vinyl",Lower,"","",Kitchen/Dining Room,Full,1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",12 X 11,Main,12 X 10,Main,23 x 13,Main,"","",3,900,"",0,No,0
370,RMLS,2390,2390 County Road D E,County Road D,55109,MN,MAPW - Maplewood,195000,12/7/2017 0:00,219900,Exclusive Right,224900,950,"",B3,79x90,622 - North St Paul-Maplewood,16,12/23/2017 0:00,0,10X8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck",Asphalt Shingles,Main,No,"",14,"Attached Garage, Driveway - Asphalt",950,3070,Main,20X13,3070,2017,1800,"",1989,Residential-Single,(SF) Split Entry (Bi-Level),0.163,Central,"Range, Exhaust Fan/Hood, Refrigerator","","Main Level, Family Room",21X16,Wood,Lower,Main,10X10,Kitchen/Dining Room,"Finished (Livable), Drain Tiled, Day/Lookout Windows, Egress Windows",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",14X10,Main,12X10,Main,13X11,Lower,11X10,Lower,4,850,"",0,Unknown,0
371,RMLS,1689,1689 Sandhurst Dr E,Sandhurst,55109,MN,MAPW - Maplewood,220000,12/1/2017 0:00,219900,Exclusive Right,219900,1400,"",E4,103x134,622 - North St Paul-Maplewood,3,12/4/2017 0:00,1,15x17,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Sun Room, Amusement Room, Utility Room, Storage Room",Asphalt Shingles,Main,No,"",3,Attached Garage,1400,2782,Main,14x21,3232,2017,1972,"",1956,Residential-Single,(SF) One Story,0.32,None,"Range, Refrigerator, Washer, Dryer, Water Softener - Owned","","","","Stucco, Brick/Stone","","","","Informal Dining Room, Kitchen/Dining Room","Full, Partial Finished",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",12x13,Main,9x13,Main,12x13,Main,"","",3,572,"",0,No,449.71
372,RMLS,21,21 Farrell St N,Farrell,55119,MN,MAPW - Maplewood,220000,11/22/2017 0:00,219900,Exclusive Right,219900,1040,None,B4,76x135,622 - North St Paul-Maplewood,24,12/16/2017 0:00,0,10x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Laundry, Second Kitchen","Asphalt Shingles, Age Over 8 Years",Main,No,None,24,"Detached Garage, Driveway - Asphalt, Driveway - Other Surface, Garage Door Opener",1040,3040,Main,17x11,3040,2017,1940,"",1959,Residential-Single,(SF) One Story,0.24,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Lower Level,24x13,Shakes,Lower,Main,8x8,"Informal Dining Room, Eat In Kitchen, Kitchen/Dining Room","Full, Finished (Livable), Drain Tiled, Drainage System, Sump Pump, Egress Windows, Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",12x13,Main,10x9,Main,12x10,Main,10x10,Lower,5,900,"",0,No,0
373,RMLS,1780,1780 Atlantic St,Atlantic,55109,MN,MAPW - Maplewood,219900,10/20/2017 0:00,219900,Exclusive Right,229900,908,"",D1,145x72,622 - North St Paul-Maplewood,30,11/19/2017 0:00,0,10x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Age 8 Years or Less,Main,No,"",12,Attached Garage,908,3090,Main,18x12,3090,2017,1666,"",2001,Residential-Single,(SF) Split Entry (Bi-Level),0.24,None,"Range, Dishwasher, Refrigerator, Washer, Dryer, Air-To-Air Exchanger","",Lower Level,21x13,Vinyl,Lower,Main,10x7,Eat In Kitchen,"Full, Finished (Livable)",2,0,0,0,SF,2,"Main Floor Full Bath, Full Basement",11x12,Main,11x11,Main,12x11,Lower,"","",3,758,"",0,No,0
374,RMLS,1874,1874 Kohlman Ave,Kohlman,55109,MN,MAPW - Maplewood,220000,10/19/2017 0:00,219900,Exclusive Right,219900,1364,"",A3,324x100,622 - North St Paul-Maplewood,10,10/29/2017 0:00,1,17x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch, Family Room, Work Shop","Asphalt Shingles, Age 8 Years or Less",Main,No,None,10,Detached Garage,1508,3102,Main,20x13,3102,2017,2249,"",1956,Residential-Single,(SF) One Story,0.744,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer","","Main Level, Lower Level, Family Room",18x18,Stucco,Main,Main,10x10,Informal Dining Room,"Walkout, Full, Finished (Livable), Egress Windows",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",14x8,Main,13x11,Main,13x8,Main,18x18,Lower,4,741,"",0,No,0
375,RMLS,1856,1856 Flandrau St,Flandrau,55109,MN,MAPW - Maplewood,220900,7/20/2017 0:00,219900,Exclusive Right,219900,600,"Chain Link, Partial",E1,50x296,622 - North St Paul-Maplewood,18,8/7/2017 0:00,1,11x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom,","Asphalt Shingles, Age 8 Years or Less",Main,No,"",18,"Detached Garage, Driveway - Shared, Garage Door Opener",1200,2922,Main,11x19,2922,2017,1400,"",1941,Residential-Single,(SF) Two Stories,0.34,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","",Lower Level,22x10,Vinyl,Lower,Main,8x11,Separate/Formal Dining Room,Full,1,1,0,0,SF,2,"Upper Level Full Bath , 1/2 Basement",13x9,Upper,10x10,Upper,10x9,Upper,"","",3,200,"",0,No,0
376,RMLS,2352,2352 Barclay St,Barclay,55109,MN,MAPW - Maplewood,230000,7/13/2017 0:00,219900,Exclusive Right,219900,1296,Chain Link,E4,120x87,622 - North St Paul-Maplewood,3,7/17/2017 0:00,0,14x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Family Room, Bonus Room, Deck",Asphalt Shingles,Main,No,"",3,Detached Garage,1310,3076,Main,18x12,3076,2017,1846,"",1955,Residential-Single,(SF) One Story,0.24,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","Main Level, Lower Level",18x12,Fiber Board,Main,Main,19x11,Separate/Formal Dining Room,"Full, Finished (Livable)",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Master",12x10,Main,10x10,Main,10x10,Main,"","",3,536,"",0,Unknown,0
